"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3GKhHQzNho4VB0psTST7o4","Air","spotify:artist:7zgYgOlFA5NRLumUDzKSVN, spotify:artist:6LEIWYneOSdxOQtggLryCs, spotify:artist:5PNxXTkVfckrFbwcW6EKdE","Julian Gray, 28mm, Forts","spotify:album:0OR7SPOrhFgdyVmLcBEitU","Air (Remixes)","spotify:artist:7zgYgOlFA5NRLumUDzKSVN, spotify:artist:6LEIWYneOSdxOQtggLryCs, spotify:artist:5PNxXTkVfckrFbwcW6EKdE","Julian Gray, 28mm, Forts","2021-10-15","https://i.scdn.co/image/ab67616d0000b2736b6a8637b93f17dfff09fb08","1","4","164125","https://p.scdn.co/mp3-preview/a19bb552344bc97f93529e8483e97603e87be05e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GBKQU2165761","","2023-08-09T17:44:03Z"
"spotify:track:1sycoZpCnUvoFbsUymOpqN","Raining Again","spotify:artist:48aaubPa3RsbAp4uCPhoS7","Betoko","spotify:album:0OWbK3I7a36qDc5cCRNRpB","Raining Again","spotify:artist:48aaubPa3RsbAp4uCPhoS7","Betoko","2012-06-18","https://i.scdn.co/image/ab67616d0000b2735e4f203806cfc7d207b62efc","1","1","488269","https://p.scdn.co/mp3-preview/1bb9f93f990c73d2908cd13c66fb1d15cc2ccf27?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","DEDH71200037","","2023-08-09T17:40:35Z"
"spotify:track:6fviOwXHvwwN7GdAuVaH5v","Fool Me","spotify:artist:15HOfHbNWedCAcJ3Cm1mbc","CHYL","spotify:album:3MKJoSKe2eNN8o7bepluyh","Fool Me","spotify:artist:15HOfHbNWedCAcJ3Cm1mbc","CHYL","2023-03-06","https://i.scdn.co/image/ab67616d0000b27308701e2542511b611f82fb75","1","1","133600","https://p.scdn.co/mp3-preview/6681824802a093c5a19df4fab831912768384ea2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","CA6D22300055","","2023-07-27T03:31:03Z"
"spotify:track:4SR2tt1iFntDvpKAwAVW8p","Drop Out","spotify:artist:5zheoDzRTIhWzE1j1DttZf","Sacha Robotti","spotify:album:4f2sadfunGDp6Wj1ucopFe","Loca Lola","spotify:artist:5zheoDzRTIhWzE1j1DttZf","Sacha Robotti","2014-08-11","https://i.scdn.co/image/ee80fa532888a23b6c92f1438aec3d6239ef9598","1","2","418164","","false","2","US75Z1410050","","2023-07-21T00:30:47Z"
"spotify:track:45pJULGnCkxlrgy6oR3w3L","Like This","spotify:artist:6SfPAcR67ssVyMQWoizN7Q","Airmow","spotify:album:6qJG4TCVsSCeoc6xygomR9","RUPTURE","spotify:artist:6SfPAcR67ssVyMQWoizN7Q","Airmow","2021-02-26","https://i.scdn.co/image/ab67616d0000b273d39d9a55c0e43dc7822188b1","1","3","144230","https://p.scdn.co/mp3-preview/27d806e52b48387169c95f9cc6948c5b9fdffed4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","DEWO71700180","","2023-07-20T20:22:26Z"
"spotify:track:5B2Fil0dJNfob1W8gpL5E4","Love Vibration","spotify:artist:2ucdZN7GyBGxIKHIzksnXc","ESSEL","spotify:album:5xsbnw9g4cmcfKOe2UuJdL","Love Vibration","spotify:artist:2ucdZN7GyBGxIKHIzksnXc","ESSEL","2021-10-08","https://i.scdn.co/image/ab67616d0000b2734d042e4ab5cce486b3c3d88f","1","1","180487","https://p.scdn.co/mp3-preview/bcb1c18d5795cab646266337cbb7b95bf229a772?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBJAJ2101934","","2023-07-01T02:45:49Z"
"spotify:track:4vuN4eG0EgYZziB6Ll3sIW","Nineteen81","spotify:artist:1Jputnig8fuCuihen6n28Z","Jay Robinson","spotify:album:1daHJfTFvJGnU9JZPFtdzk","Nineteen81","spotify:artist:1Jputnig8fuCuihen6n28Z","Jay Robinson","2019-03-01","https://i.scdn.co/image/ab67616d0000b273ecf1a7f4b82fd9e1e0c11281","1","1","297516","https://p.scdn.co/mp3-preview/fab307b40fc87ac0ef0283068db0449b17fd9d6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","GBTDG1301701","","2023-07-01T02:43:10Z"
"spotify:track:0B6pOWMK4fV4YYtbe7cpHg","Air I Breathe - Sub Focus & Wilkinson","spotify:artist:0QaSiI5TLA4N7mcsdxShDO, spotify:artist:6m8itYST9ADjBIYevXSb1r","Sub Focus, Wilkinson","spotify:album:6SC0Omssa5QQtX22zlZGEG","Portals","spotify:artist:0QaSiI5TLA4N7mcsdxShDO, spotify:artist:6m8itYST9ADjBIYevXSb1r","Sub Focus, Wilkinson","2020-10-09","https://i.scdn.co/image/ab67616d0000b273c061423a25e84bddcb60bd97","1","1","250720","https://p.scdn.co/mp3-preview/cda95ee5bd6a7096e09c34623d2da5be9d63c77e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBUM72003439","","2023-06-18T03:26:27Z"
"spotify:track:4BtscbDsAeMeIXRCpEXMTH","The Otherside (feat. Paige Cavell)","spotify:artist:4pnp4w9g30yLfVIAFnZMRd, spotify:artist:6K3xqGQiS7BLYG6llkAF24","ACRAZE, Paige Cavell","spotify:album:79yXQTjSXHNmWjpsrmPjAW","The Otherside (feat. Paige Cavell)","spotify:artist:4pnp4w9g30yLfVIAFnZMRd, spotify:artist:6K3xqGQiS7BLYG6llkAF24","ACRAZE, Paige Cavell","2023-05-05","https://i.scdn.co/image/ab67616d0000b2733530ccdfb173135685481fdb","1","1","202941","https://p.scdn.co/mp3-preview/0959913356a95ed73cdbe1148854dca054bb7148?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USUM72305553","","2023-06-14T21:31:20Z"
"spotify:track:4Thv0GimduAZXpKmT2nINT","The Pressure","spotify:artist:5CkVLGKUJkIc1pmSk10QP4, spotify:artist:5EehXjjMktLuJmbRsM7YfB","Eli & Fur, Disciples","spotify:album:5YOqCXhsyBlRhDVoKY1GWI","The Pressure","spotify:artist:5CkVLGKUJkIc1pmSk10QP4, spotify:artist:5EehXjjMktLuJmbRsM7YfB","Eli & Fur, Disciples","2021-04-16","https://i.scdn.co/image/ab67616d0000b27380b31b29672e97ca67380ed6","1","1","228422","https://p.scdn.co/mp3-preview/1e39eaa05c64e7927f67e8375abe858e049bfcd3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","GBUM72102118","","2023-06-13T15:59:26Z"
"spotify:track:0OUGLr0XvMg1uynU1tn6pq","Take It Off","spotify:artist:1VJ0briNOlXRtJUAzoUJdt, spotify:artist:21OabQwzpxuFNxp7p781Ao","FISHER, Aatig","spotify:album:3wH9kI7bgLquNTgIA6Ovto","Take It Off","spotify:artist:1VJ0briNOlXRtJUAzoUJdt, spotify:artist:21OabQwzpxuFNxp7p781Ao","FISHER, Aatig","2023-04-21","https://i.scdn.co/image/ab67616d0000b27374315877d3bdd9c71b5d64d5","1","1","194604","","true","37","QM24S2302791","","2023-06-09T05:28:16Z"
"spotify:track:4I9y7rSZ4eerjR3CBrHiGu","ILY","spotify:artist:3HWCoV1X1zPgMwzbX37Plo","R!OT ","spotify:album:1PrlPrDUH8PqWpOF669iWn","ILY","spotify:artist:3HWCoV1X1zPgMwzbX37Plo","R!OT ","2018-05-25","https://i.scdn.co/image/ab67616d0000b273ba0122fe68b075b51e228789","1","1","199140","https://p.scdn.co/mp3-preview/d494d63fd1b48a871018a611224d54a9a7bde5f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","QZB4J1881129","","2023-06-08T02:09:35Z"
"spotify:track:4P6jwNikmwFMbGOG06N0VB","West Hills","spotify:artist:1XEc0aycEzmxYuZfpY5Q7e","KAVERN","spotify:album:1RAqU8HCSkfyFbScS30o3x","West Hills","spotify:artist:1XEc0aycEzmxYuZfpY5Q7e","KAVERN","2022-07-08","https://i.scdn.co/image/ab67616d0000b273ddb1a601be993c85231d7358","1","1","185600","https://p.scdn.co/mp3-preview/f384c22a9fb3049b22be9cf008cfcf7c8e1b05ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","QZK6J2274071","","2023-06-07T22:56:31Z"
"spotify:track:2UgAg8jTbWAd5Q6qPnzHp1","One Day At A Time - Mixed","spotify:artist:2T6mOFQ2RGAypMuKtIg9ic","Trilucid","spotify:album:465KOA3mzxYShjfj1nebPw","Colorscapes Volume Three - Mixed by PRAANA, Matt Fax & Dezza","spotify:artist:7rgcAsQrCXfkQ4c7T0qF4n, spotify:artist:1XgI1X3xjXCKRP1ZjhqgkV, spotify:artist:3p7y4jD6cIfONGyx6xaFik","PRAANA, Matt Fax, Dezza","2021-09-24","https://i.scdn.co/image/ab67616d0000b273f969a3df946d0baf436632bb","3","5","361967","https://p.scdn.co/mp3-preview/2455cd5ac08f7a19f5b949ecbf585905731ea09f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","GBKQU2192075","","2023-06-02T03:16:59Z"
"spotify:track:5ooCfBqZyTB5CTdu1x7S77","Everything You Have Done - Meduza Edit","spotify:artist:4OG9hOPsfAEziKvOJj2SG7, spotify:artist:0xRXCcSX89eobfrshSVdyu","GENESI, MEDUZA","spotify:album:6MHJBq2F6942ToNXteGQTe","Everything You Have Done (Meduza Edit)","spotify:artist:4OG9hOPsfAEziKvOJj2SG7, spotify:artist:0xRXCcSX89eobfrshSVdyu","GENESI, MEDUZA","2023-03-10","https://i.scdn.co/image/ab67616d0000b273c82d39131cfb4de4a0d1bbb9","1","1","156218","https://p.scdn.co/mp3-preview/beed8d580e2347df93badd8cc4f8cd5197dbb3a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","US39N2300454","","2023-06-01T19:19:05Z"
"spotify:track:5vx3XZNWCSIIhKmsutYbn5","Blaze","spotify:artist:2CKaDZ1Yo8YnWega9IeUzB, spotify:artist:5wMlMjOLeJfS5DfxqGfm83","Booka Shade, Jan Blomqvist","spotify:album:6698Mk1lSINKTqduFka8El","Blaze","spotify:artist:2CKaDZ1Yo8YnWega9IeUzB, spotify:artist:5wMlMjOLeJfS5DfxqGfm83","Booka Shade, Jan Blomqvist","2020-07-31","https://i.scdn.co/image/ab67616d0000b27380fcc9b166f407e227d99a82","1","1","215875","https://p.scdn.co/mp3-preview/97e5051ff8b73bf543e5f2c669a033bb45f91da3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","DEQ022009218","","2023-06-01T19:04:21Z"
"spotify:track:3WJJk1goyW5chCYFe85H9s","Instant","spotify:artist:3jvLVdebZznGhPcOcOFKd9","Arude","spotify:album:3R4ghoueoO0xixJKihbC2a","Instant","spotify:artist:3jvLVdebZznGhPcOcOFKd9","Arude","2020-08-14","https://i.scdn.co/image/ab67616d0000b273b670d256898ca013845eb184","1","1","286532","https://p.scdn.co/mp3-preview/5cbcc0d6760ebd3cb5fd770aa2233b65e6c6481a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","NLF712008167","","2023-06-01T15:49:16Z"
"spotify:track:2SIywaExbw39WSlS768Sg6","Dark Waves","spotify:artist:1khyIydqanugacJyKdmceT, spotify:artist:5xaGKkAq8iQ3R3FfIL3DMG","Moonwalk, EarthLife","spotify:album:0D8fGhXhEr8zyXUGfaDjao","Dark Waves","spotify:artist:1khyIydqanugacJyKdmceT, spotify:artist:5xaGKkAq8iQ3R3FfIL3DMG","Moonwalk, EarthLife","2023-02-10","https://i.scdn.co/image/ab67616d0000b27373e73623a302b97e81390112","1","1","251903","https://p.scdn.co/mp3-preview/d18ac32215285b090e9dfca54535907970442e31?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","NLEW22300003","","2023-06-01T15:45:40Z"
"spotify:track:5exfh0hD3psAo4qgeedqYN","Forced Adaptation - Five Phases Project (3/5)","spotify:artist:71rqI5HtraA3qXBwatyG6e","Innellea","spotify:album:50Dg2MYfTZ8NPXmcX6lh2e","Five Phases - Reflected Wisdom","spotify:artist:71rqI5HtraA3qXBwatyG6e","Innellea","2023-01-27","https://i.scdn.co/image/ab67616d0000b27302dca6509d85fb1f5274ac23","1","2","310698","https://p.scdn.co/mp3-preview/bfcc863b62419682b2cc61669e3cbc977c5b1842?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","DEEC33500929","","2023-06-01T15:43:13Z"
"spotify:track:38GAPOxJNT3DTFBOGBSnjg","Moulin Rouge - Anturage & Alexey Union Remix","spotify:artist:647KkEJP83yUnc4oft2pPg, spotify:artist:469Qwvynp9B15LJAEwouDk, spotify:artist:60hGAZqZ60I2EhUi0f4j2N, spotify:artist:4bzppvW4geKqxLC5VYJn2G","Ira Ange, Sunbios, Anturage, Alexey Union","spotify:album:2so5MifEWb91gnz2YtQysq","Moulin Rouge","spotify:artist:647KkEJP83yUnc4oft2pPg, spotify:artist:469Qwvynp9B15LJAEwouDk","Ira Ange, Sunbios","2022-12-02","https://i.scdn.co/image/ab67616d0000b2731a410fd0deb205699813b9f8","1","2","409180","https://p.scdn.co/mp3-preview/1e2b3520184b1e41334b7f3e5c91951c4e109ecf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","DEKB72077718","","2023-06-01T15:27:28Z"
"spotify:track:0q4jvSCvU5fVkq1X5Fhcri","Transmission","spotify:artist:1FY8kqUQKHwjibwLbp5cey","Eelke Kleijn","spotify:album:03qFRpGEpGRtDfJr8xfLxu","Transmission","spotify:artist:1FY8kqUQKHwjibwLbp5cey","Eelke Kleijn","2022-02-25","https://i.scdn.co/image/ab67616d0000b27391f0a6eb88a6737849501f23","1","1","274749","https://p.scdn.co/mp3-preview/94d02926e789a26b005446dcbf676e15734fd00b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","NLF712200784","","2023-06-01T15:13:25Z"
"spotify:track:2itJP0FWfjtboZdfE9A8EL","The Answer","spotify:artist:4iBwchw0U0GZv5RfVYSMxN","Anyma","spotify:album:1U38OrHbK9mDQFawzU4P7B","Explore Your Future","spotify:artist:4iBwchw0U0GZv5RfVYSMxN","Anyma","2023-03-23","https://i.scdn.co/image/ab67616d0000b27304813e628e7760ae9f7b2cac","1","2","249600","","false","27","DEEC33500970","","2023-06-01T15:12:47Z"
"spotify:track:4ZhVRSxT1JP0SWp4VF0EL9","The Feeling - 2022 Remaster","spotify:artist:6htWLP8aiuf19FYMA4VQAZ","Massano","spotify:album:1ameR5VQ6NncBeudL8K78R","In My System EP","spotify:artist:6htWLP8aiuf19FYMA4VQAZ, spotify:artist:7E0ZeAt3clBvTXWsvOIV7v, spotify:artist:1ZFLYus27fzqEV3d6RBrxo","Massano, Øostil, Juan Hansen","2022-04-15","https://i.scdn.co/image/ab67616d0000b273189d44ead3ddce518d1630bf","1","4","368840","https://p.scdn.co/mp3-preview/a81d1a76b7bed19ec4c26c044f074095bb424a89?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","DEEC33500549","","2023-05-29T01:06:31Z"
"spotify:track:2Hh3ETdQKrmSI3QS0hme7g","Too Many Nights (feat. Don Toliver & with Future)","spotify:artist:0iEtIxbK0KxaSlF7G42ZOp, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:4Gso3d4CscCijv0lmajZWs","Metro Boomin, Future, Don Toliver","spotify:album:7txGsnDSqVMoRl6RQ9XyZP","HEROES & VILLAINS","spotify:artist:0iEtIxbK0KxaSlF7G42ZOp","Metro Boomin","2022-12-02","https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2","1","3","199920","https://p.scdn.co/mp3-preview/113245d7442b7b3880c40b3407dbc695396338f6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","89","USUG12208784","","2023-05-29T00:41:22Z"
"spotify:track:0hjRzBuGh9qGGzcbW7xK12","The Sign","spotify:artist:240wlM8vDrf6S4zCyzGj2W, spotify:artist:4iBwchw0U0GZv5RfVYSMxN","CamelPhat, Anyma","spotify:album:1ayB1Y1h0ZNW9MECEA7QSb","The Sign","spotify:artist:240wlM8vDrf6S4zCyzGj2W, spotify:artist:4iBwchw0U0GZv5RfVYSMxN","CamelPhat, Anyma","2022-10-28","https://i.scdn.co/image/ab67616d0000b273266273d9e6f2fdca569db8bb","1","1","213495","","false","39","DEEC33500811","","2023-05-28T06:18:58Z"
"spotify:track:7IWyYvzaBqc8M3W2D4nbgL","The Edge of Awakening","spotify:artist:3A8kUNQpjSMpY7v37aw2Rm","Mark Hoffen","spotify:album:3FlCFE1Af2qQHwkeenINXy","Siamese Anthology V (Part 2/4)","spotify:artist:4WRWFxbK0DKYIpHcScsnAE, spotify:artist:0lX6dTDSYPoxf5OBZgJaZX, spotify:artist:3A8kUNQpjSMpY7v37aw2Rm","Citizen Kain, Avangart Tabldot, Mark Hoffen","2023-01-27","https://i.scdn.co/image/ab67616d0000b273ebee9272917d353ae7e18346","1","3","377973","https://p.scdn.co/mp3-preview/2f0f18d9c8b100da1c8e10e91da6925632b60270?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","CHC652200144","","2023-05-28T06:11:34Z"
"spotify:track:5SfcsMI2nJhdZpmwCcNEGf","Explore Your Future","spotify:artist:4iBwchw0U0GZv5RfVYSMxN","Anyma","spotify:album:1U38OrHbK9mDQFawzU4P7B","Explore Your Future","spotify:artist:4iBwchw0U0GZv5RfVYSMxN","Anyma","2023-03-23","https://i.scdn.co/image/ab67616d0000b27304813e628e7760ae9f7b2cac","1","1","220887","","false","37","DEEC33500963","","2023-05-28T06:01:37Z"
"spotify:track:4qDpLaFGf5ampf2DXD2TMA","Where You Are","spotify:artist:7kNqXtgeIwFtelmRjWv205, spotify:artist:4yX6mpMyBGf9UfvBB8JJrc","John Summit, Hayla","spotify:album:4bIEy1wDeaEklS1BanbsmR","Where You Are","spotify:artist:7kNqXtgeIwFtelmRjWv205, spotify:artist:4yX6mpMyBGf9UfvBB8JJrc","John Summit, Hayla","2023-03-03","https://i.scdn.co/image/ab67616d0000b2731744223e31fd75e05a0f5f02","1","1","236000","https://p.scdn.co/mp3-preview/610a27b72692e501048d620e29168973e827cf28?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USUG12301338","","2023-05-15T04:30:27Z"
"spotify:track:63TnIai4KFF6E2D2PNvyWo","Let Me In","spotify:artist:1z1V8o4cq5VNtAU05T2q4W, spotify:artist:23kMR41KbDiyLWUKrp8ZVG","AmyElle, Shania","spotify:album:5K9O0DctnDZLUuAexCpccK","Let Me In","spotify:artist:1z1V8o4cq5VNtAU05T2q4W, spotify:artist:23kMR41KbDiyLWUKrp8ZVG","AmyElle, Shania","2022-05-13","https://i.scdn.co/image/ab67616d0000b273f40119e794a44b7f128e25f8","1","1","181904","","false","22","GBKQU2237657","","2023-04-26T22:51:46Z"
"spotify:track:0ddvXI226RBn6NXy692GK7","Like That","spotify:artist:1eclxqn6DJRn90KpPaCfIw","Seamus D","spotify:album:4l9bferLbzMG6fUDiguMQm","Like That","spotify:artist:1eclxqn6DJRn90KpPaCfIw","Seamus D","2021-12-10","https://i.scdn.co/image/ab67616d0000b273f3684ff4a8a3620f9f056d27","1","1","180719","https://p.scdn.co/mp3-preview/241addfd92b8deecdb650e0d43f84ab5d3647a39?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","GBARL2101727","","2023-04-26T22:49:12Z"
"spotify:track:5U5Q3MbGlEc6q9NK9lMiPD","Show Me (feat. Hannah Boleyn)","spotify:artist:7kNqXtgeIwFtelmRjWv205, spotify:artist:6EP96GaItADv1rNqR2oGIR","John Summit, Hannah Boleyn","spotify:album:21aMLKMyG5sZZPTBswkYuQ","Show Me (feat. Hannah Boleyn)","spotify:artist:7kNqXtgeIwFtelmRjWv205, spotify:artist:6EP96GaItADv1rNqR2oGIR","John Summit, Hannah Boleyn","2022-11-04","https://i.scdn.co/image/ab67616d0000b273985b78225e83806370f00cdc","1","1","177142","https://p.scdn.co/mp3-preview/a49ed9bbea6b60ba264e472be192392acfe62b8e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","GBCPZ2221379","","2023-04-26T22:14:16Z"
"spotify:track:0yiDgx6WOtlJCVPQ5Q7Ob3","Dreams","spotify:artist:4VNQWV2y1E97Eqo2D5UTjx, spotify:artist:0AkL5tzM3UsDlWak9E0OwH","Gorgon City, Jem Cooke","spotify:album:3r4dG6bUfL4jasKeo50kLE","Olympia","spotify:artist:4VNQWV2y1E97Eqo2D5UTjx","Gorgon City","2021-06-25","https://i.scdn.co/image/ab67616d0000b273bafa195f89e8bea7b7846589","1","4","207426","https://p.scdn.co/mp3-preview/8f39643d03ba81b1abad788f88d8eb638fdf3fbf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GBUM72101626","","2023-04-26T22:09:07Z"
"spotify:track:51llEgu6NuzwtQqVyAEaY9","Sex, Drugs & Rock N Roll","spotify:artist:1htHgbGwgCWJBfGiQwcRqC","Dr. Fresch","spotify:album:4yYzUk2bOrOWiGt58oOLkP","The Remedy Vol. 2","spotify:artist:1htHgbGwgCWJBfGiQwcRqC","Dr. Fresch","2020-02-19","https://i.scdn.co/image/ab67616d0000b2734ecda61da0b66f12c23b9185","1","20","255483","https://p.scdn.co/mp3-preview/865f3ca3321315746be0408ba4be2e83298a4232?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","CA5KR2010138","","2023-04-22T02:37:20Z"
"spotify:track:71hBq5pcZeN0tfpiJiDY6c","Armageddon","spotify:artist:1htHgbGwgCWJBfGiQwcRqC, spotify:artist:6M9hDiIR4mcwjZzTgHrdWA","Dr. Fresch, House Call","spotify:album:4JkOlgtWJ5l1RutOiY1S4N","Armageddon","spotify:artist:1htHgbGwgCWJBfGiQwcRqC","Dr. Fresch","2021-07-30","https://i.scdn.co/image/ab67616d0000b27349d72dce6450897dd4fb891d","1","1","184505","https://p.scdn.co/mp3-preview/1f90530e6377dc27f9efc3d694e744ca16e2367b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","CA5KR2187138","","2023-04-20T00:32:50Z"
"spotify:track:0KJAVizRhvcLNd2f8QxhdI","Chop It Up","spotify:artist:3abRKajGbb3kLMy9AWzfMA, spotify:artist:6ym17k1ZaNgqTHC5mwumsy","BIJOU, SPLASHWOE","spotify:album:0OawUd5gm7MqmwHSdyye76","Chop It Up","spotify:artist:3abRKajGbb3kLMy9AWzfMA","BIJOU","2020-11-20","https://i.scdn.co/image/ab67616d0000b2737efa38cc960dc9de71e3a084","1","1","215238","https://p.scdn.co/mp3-preview/f3f0b105ce0c80d1eb4c340c35c2a30d2e31302e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","CA5KR2109759","","2023-04-16T05:03:18Z"
"spotify:track:4FEZlGJVmfRSHjARjhUzbk","Fruit of Cocoon","spotify:artist:3jEWwtiifaWzV7ZcRduuxU","Dinka","spotify:album:0B5s4nGVA6zUiPtHLkOBWV","Tales of the Sun","spotify:artist:3jEWwtiifaWzV7ZcRduuxU","Dinka","2011-06-20","https://i.scdn.co/image/ab67616d0000b2731dad8db74d293b4a2fef27e6","1","8","272059","https://p.scdn.co/mp3-preview/246b367f3411cf861301b7ff345e192edca2095f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","CH3131100156","","2023-04-16T04:52:38Z"
"spotify:track:5sRjSBt7feBd03mXz4xatE","Romeo","spotify:artist:0cUPXn0AOgVrI413vJgBAJ","Corrupt (UK)","spotify:album:60e37EefKU4IwwgjZgjB0M","Romeo","spotify:artist:0cUPXn0AOgVrI413vJgBAJ","Corrupt (UK)","2022-12-02","https://i.scdn.co/image/ab67616d0000b2734a9b99cf23b3f87e2981104f","1","1","148571","https://p.scdn.co/mp3-preview/394390b349a8be9ae3667095f60f18ac74c0eb7b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","CA5KR2140964","","2023-04-15T03:02:16Z"
"spotify:track:4FUkN928CsU8dW9mo90LXA","Passion","spotify:artist:5Q3fDuVVQh3Bn8SVcIdqKw","Alexi Action","spotify:album:6DbG3jRLJJ7twa7CJADGPh","Passion","spotify:artist:5Q3fDuVVQh3Bn8SVcIdqKw","Alexi Action","2022-11-17","https://i.scdn.co/image/ab67616d0000b273cc356adcc7de68f06f9065f1","1","1","171789","https://p.scdn.co/mp3-preview/99e89596df398f7190392cbe883a38f970b8702d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","TCAGO2253620","","2023-04-15T00:12:33Z"
"spotify:track:5hM5arv9KDbCHS0k9uqwjr","Borderline","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:31qVWUdRrlb8thMvts0yYL","The Slow Rush","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2020-02-14","https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49","1","3","237800","https://p.scdn.co/mp3-preview/948e21c21e62456db455e20a10435dcdec03a469?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","AUUM71900956","","2023-03-26T21:07:09Z"
"spotify:track:0UMvTQF736CXGReOrfF5Fo","Tel Aviv","spotify:artist:0OEWfJJMoEFyG32dw40ZNx, spotify:artist:0Tipws2IjKMbhd0ZNjuehu","Jesse Aerox, Alon","spotify:album:5nNHRe8FHEqWFGn2FQZX09","Tel Aviv","spotify:artist:0OEWfJJMoEFyG32dw40ZNx, spotify:artist:0Tipws2IjKMbhd0ZNjuehu","Jesse Aerox, Alon","2017-08-16","https://i.scdn.co/image/ab67616d0000b27351455a2b8c72489f97d29e24","1","1","222071","https://p.scdn.co/mp3-preview/bf24df76ac5a5f0b990e6a7c64cf6717415fac32?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","NLF711707318","","2023-03-23T21:17:29Z"
"spotify:track:0VIVrtScJca47hUR4QHy6w","Do You Feel Me - City Soul Project Remix","spotify:artist:1J7AUI3TjnDotUGZEBPpsc, spotify:artist:22ezq0IGyZ1vYGwJ6rN5P6","NY's Finest, City Soul Project","spotify:album:2fKUiApkXIqqorFpa50xHR","Do You Feel Me (23rd Birthday Release)","spotify:artist:1J7AUI3TjnDotUGZEBPpsc","NY's Finest","2016-04-01","https://i.scdn.co/image/ab67616d0000b27315f08a735bbc5291be38f072","1","19","434189","https://p.scdn.co/mp3-preview/bb39e0c02b3a4591085417af2d24b302f35948d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","FR2X41781092","","2023-03-18T02:23:47Z"
"spotify:track:59EoeRHuRHM8vzijkjAxio","Blinded","spotify:artist:3YXsguQuEW77e2cznG92fl","J. Axel","spotify:album:59Mse3ioEXfZOArUGtLNBg","Like A Shadow","spotify:artist:3YXsguQuEW77e2cznG92fl","J. Axel","2014-05-30","https://i.scdn.co/image/ab67616d0000b2734a4633085c2f98b8db33d96e","1","2","345847","https://p.scdn.co/mp3-preview/29ad885f2afda43ec57c7b8ed4dc8051388fcd69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","DEAZ31410634","","2023-03-18T02:01:23Z"
"spotify:track:4qgIyiVn5pcAvsFQr8W5Yi","Tell Me","spotify:artist:5Pb27ujIyYb33zBqVysBkj","RÜFÜS DU SOL","spotify:album:1SR9xhoYg57S95GDFpyQGT","Bloom","spotify:artist:5Pb27ujIyYb33zBqVysBkj","RÜFÜS DU SOL","2016-01-22","https://i.scdn.co/image/ab67616d0000b2732b4a6961af25f0ccb808d36f","1","8","229337","","false","0","AUDCB1500636","","2023-02-28T00:41:30Z"
